61,45,4,89,23,50,58,69,11,70,1,85,65,9,90,57,86,7,61,52,4,83,13,78,29,37,43,9,44,65,5,58,85,38,25,48,2,48,18,26,65,67,70,20,25,63,15,86,74,8,28,23,35,80,99,89,30,56,26,46,59,17,8,16,87,41,40,91,54,35,81,63,4,21,70,61,56,36,73,3,76,96,0,100,3,74,32,68,5,19,15,84,79,93,40,61,98,35,56,0,24,23,38,76,82,53,99,42,12,27,82,69,39,86,67,11,43,70,38,58,96,3,0,1,3,22,3,73,14,89,12,59,45,77,2,28,90,81,43,17,69,58,37,31,40,67,34,19,84,79,78,24,60,72,10,50,35,71,50,72,49,50,88,30,67,39,16,20,94,66,1,37,21,9,10,56,28,98,20,39,85,48,8,12,90,25,73,54,26,58,13,82,86,49,16,20,40,6,96,97,47,4,72,15,8,38,41,66,32,3,89,43,13,53,66,94,59,85,54,36,13,83,49,98,34,78,98,0,23,100,99,71,6,8,3,30,76,12,21,20,87,15,17,23,4,77,70,58,66,31,95,33,87,17,29,53
11,48,82,38,26,86,4,99,30,37,30,32,10,39,93,71,64,77,58,1,9,25,44,49,89,85,89,66,42,94,75,60,29,11,27,59,1,89,86,24,17,79,21,78,48,69,6,40,48,36,39,89,47,56,89,28,45,56,0,82,20,84,46,51,34,21,35,39,30,85,73,89,96,58,41,41,89,83,39,100,29,29,50,53,95,22,8,29,58,75,11,19,68,18,80,64,20,70,42,50,54,95,12,35,82,17,54,40,23,13,91,95,68,9,83,97,56,67,91,8,59,52,55,53,22,26,51,79,59,85,2,8,13,13,71,6,22,96,96,81,26,1,2,80,7,29,79,67,7,73,54,85,28,62,87,46,42,47,81,86,98,35,14,20,94,52,46,14,100,79,89,36,88,58,57,44,79,87,36,98,17,40,19,17,11,47,32,28,16,84,5,81,47,49,83,21,19,47,81,35,52,97,45,28,59,35,37,21,85,7,5,87,43,50,46,90,92,47,73,69,80,54,21,85,19,48,61,94,51,11,33,23,9,49,55,13,5,86,70,34,32,38,86,83,11,32,65,88,53,17,15,35,86,97,17,90
15,14,5,49,58,89,18,0,94,89,76,96,99,44,67,63,71,19,20,97,91,38,4,3,94,8,27,39,35,90,74,44,91,86,43,22,76,32,85,8,11,99,6,30,58,79,84,11,93,58,41,9,79,84,20,12,91,8,75,79,76,8,32,55,18,61,44,69,43,91,66,8,47,53,34,11,11,93,45,27,84,52,96,10,27,5,93,28,10,47,28,28,88,11,41,32,20,70,10,90,77,87,20,29,97,26,58,5,38,35,15,96,72,66,77,94,39,100,9,69,50,71,44,85,63,42,21,10,88,31,2,18,3,65,55,50,18,18,55,22,0,14,100,32,10,100,40,14,24,42,70,77,33,72,8,24,55,80,48,1,4,96,66,30,42,60,58,58,78,5,73,78,57,24,94,68,95,60,15,94,82,77,72,25,35,82,3,33,56,95,53,28,12,34,78,20,77,93,97,35,63,62,52,78,25,50,60,25,98,55,29,73,81,42,59,58,53,62,98,19,86,5,4,12,42,24,16,61,49,67,33,92,53,5,94,75,13,52,30,1,77,56,43,33,26,100,48,41,10,36,82,72,97,57,2,41
53,47,26,56,66,46,81,91,33,81,4,61,6,10,3,11,22,47,28,90,54,82,26,37,33,26,77,11,100,74,87,37,50,25,48,51,100,48,82,91,62,15,63,96,34,80,72,48,47,19,80,69,12,25,16,52,99,29,53,57,29,78,99,69,75,34,6,63,63,67,75,32,17,81,3,83,78,13,27,94,14,25,44,91,48,49,37,56,6,99,45,50,54,96,62,96,12,58,41,85,28,84,70,9,54,37,93,88,28,42,100,32,79,26,61,33,23,16,62,100,79,92,3,87,47,6,73,69,96,53,85,86,13,42,5,15,16,77,54,17,69,98,76,90,82,52,48,44,51,11,52,48,55,30,42,86,99,74,47,34,86,60,42,61,13,46,40,70,80,97,56,12,90,76,82,57,22,78,11,86,89,1,46,81,32,25,38,9,88,14,100,53,6,57,84,60,85,64,5,93,13,69,8,73,37,85,25,70,84,88,82,67,1,0,2,70,69,94,22,85,30,13,39,41,58,16,95,21,1,21,64,75,47,62,43,68,67,77,77,56,66,39,10,82,73,34,21,31,46,92,56,64,83,81,3,55
94,69,47,61,46,98,79,11,53,20,46,58,79,71,13,5,96,72,96,57,23,16,54,85,25,57,22,29,100,97,69,34,59,97,29,56,5,63,68,38,89,15,64,62,24,99,83,58,22,93,63,26,0,43,5,32,3,40,4,27,13,1,85,20,14,27,42,69,82,97,77,0,31,57,15,66,31,29,40,80,3,10,30,84,55,98,2,98,13,36,27,71,55,68,68,38,75,53,52,44,68,81,66,72,83,60,21,30,61,50,13,60,17,9,18,60,51,42,11,27,16,90,44,1,82,90,93,98,91,7,9,0,80,100,69,47,24,46,60,42,72,15,40,57,48,23,28,39,62,37,83,86,35,67,88,49,29,92,66,8,83,41,66,10,23,5,65,88,88,13,100,92,41,74,98,45,5,29,6,24,19,49,2,30,66,5,69,76,42,88,38,62,48,70,43,52,91,52,85,55,15,13,26,27,32,13,63,33,14,57,44,23,4,22,94,33,45,96,54,16,53,87,0,78,52,70,73,16,81,92,89,55,6,65,89,37,63,94,64,19,19,79,42,96,36,81,60,72,85,58,63,15,65,8,40,65
77,87,75,27,35,93,30,55,38,67,56,96,32,23,69,97,48,64,31,85,6,96,29,76,98,71,99,40,94,27,38,14,69,97,8,37,28,47,82,20,42,41,13,100,99,66,90,44,70,24,70,65,2,4,77,86,39,69,20,33,27,14,76,56,31,22,82,19,94,53,73,40,55,7,65,36,88,26,66,32,90,30,91,6,57,49,83,80,53,34,10,22,28,57,28,98,39,87,25,7,22,42,69,88,89,90,55,85,13,4,25,61,100,23,70,18,77,8,24,45,91,25,61,54,40,84,34,50,55,51,42,15,75,64,92,11,71,100,81,68,79,96,55,58,76,78,47,26,75,2,98,35,9,92,81,45,65,32,50,74,93,10,59,5,2,85,64,73,3,56,38,86,86,88,42,66,75,78,37,48,91,79,18,92,14,87,65,88,48,41,70,66,59,97,77,76,90,89,22,51,74,31,78,6,88,64,7,48,76,77,99,0,65,74,34,23,2,44,95,21,83,9,74,5,76,23,1,33,75,63,90,34,8,64,25,31,81,61,89,36,100,70,24,6,74,66,89,81,88,63,89,43,3,62,60,43
90,0,12,30,31,25,55,62,92,46,41,13,3,66,27,31,22,83,1,100,31,73,99,4,34,80,30,24,85,69,18,34,32,67,9,91,13,96,34,13,37,84,76,11,42,43,33,16,62,77,21,29,8,41,62,34,93,22,61,11,61,77,16,19,18,2,68,90,81,83,61,40,85,45,88,43,87,54,77,28,35,36,56,10,58,9,87,51,38,4,61,65,63,53,54,11,28,70,28,0,18,36,87,34,52,30,65,41,65,33,15,74,41,13,38,3,47,70,83,22,51,23,81,85,11,42,94,28,72,19,39,15,98,7,5,91,34,64,72,36,58,29,60,91,87,67,9,15,11,15,11,99,42,47,54,41,55,36,31,10,81,15,31,48,3,86,18,6,40,25,11,11,86,68,79,10,92,10,20,73,36,51,89,71,49,1,28,5,38,88,76,63,16,25,100,2,95,78,99,29,82,65,34,23,46,18,3,34,77,35,93,31,19,13,21,99,35,42,49,42,47,31,34,19,54,95,42,64,68,22,46,75,56,32,26,62,67,86,86,43,54,3,81,78,49,12,47,73,23,96,52,56,12,12,99,17
3,60,79,35,28,44,73,94,85,60,71,94,90,88,63,88,12,63,32,94,100,0,74,10,84,85,29,2,58,16,15,83,19,65,91,16,36,34,89,12,30,69,75,56,21,29,51,13,36,1,81,0,13,7,79,58,62,45,61,27,32,79,7,62,74,1,19,38,27,26,91,90,22,9,9,36,23,99,20,14,70,73,37,69,0,63,64,72,63,40,28,10,78,55,39,4,95,8,0,57,28,1,84,45,44,55,62,93,17,13,24,29,20,95,60,37,80,74,35,51,93,68,68,93,97,43,94,61,38,96,96,19,36,58,87,30,79,52,0,42,94,10,44,32,11,27,22,69,51,54,78,3,0,71,58,47,54,83,76,95,49,88,34,0,3,57,14,32,57,11,54,13,21,65,46,65,82,40,11,97,92,31,49,74,2,30,41,86,8,76,100,91,61,71,54,12,85,9,75,78,5,30,40,49,44,19,72,62,50,58,77,45,45,45,40,21,18,99,52,34,83,46,79,20,64,49,80,56,84,15,68,47,22,30,58,34,80,9,85,41,71,32,50,12,8,4,58,96,89,51,49,57,82,43,14,26
60,3,21,100,17,32,9,0,79,83,8,64,0,66,95,98,20,0,25,23,81,67,65,34,86,0,24,54,97,89,76,1,76,62,74,15,22,53,29,55,53,10,94,99,26,93,84,51,81,80,21,97,54,4,53,40,84,93,57,60,39,16,59,91,12,84,86,90,99,85,25,96,56,87,33,58,20,62,76,80,50,98,13,38,73,37,46,52,6,99,89,30,46,47,56,7,72,72,52,16,47,3,62,98,8,72,29,88,47,88,96,52,10,89,45,87,29,81,16,90,76,3,68,93,61,59,98,60,50,13,11,37,39,19,23,56,27,28,87,6,86,52,42,61,96,68,27,20,99,8,85,68,61,94,12,45,37,49,23,93,42,48,18,83,31,48,95,27,16,25,49,3,68,75,38,21,93,60,63,14,70,8,49,57,48,43,90,33,18,58,21,71,3,39,89,33,27,19,73,20,61,87,44,23,58,40,84,97,45,85,28,92,68,72,71,53,15,93,29,29,40,17,88,98,46,92,47,26,84,90,35,0,24,2,75,3,25,27,62,56,65,4,77,50,57,46,37,64,78,78,23,10,42,62,76,94
14,19,51,44,36,5,0,31,36,38,54,70,76,5,13,13,62,49,17,26,47,76,35,65,42,51,91,14,65,33,38,59,87,26,2,77,93,66,53,59,18,78,61,15,56,92,12,84,17,18,48,66,0,11,9,89,14,36,75,6,88,29,86,76,20,53,67,32,23,50,30,50,71,30,45,14,22,80,39,98,11,62,75,66,26,10,49,7,12,38,7,41,19,97,33,16,66,82,66,14,8,26,43,97,18,74,9,90,14,20,57,14,51,10,51,65,75,28,35,11,30,35,70,85,41,60,37,88,15,17,64,10,71,58,49,23,1,90,94,42,35,24,84,68,57,62,1,88,80,0,3,85,7,43,93,48,100,90,12,74,32,82,99,0,78,96,9,33,61,97,81,69,36,44,33,88,12,54,14,72,70,14,49,78,22,75,32,15,62,9,47,80,56,39,58,52,28,83,14,92,92,22,86,71,15,36,66,74,78,10,52,4,5,2,33,40,70,16,19,42,2,54,6,6,40,98,55,94,66,72,53,78,6,60,18,84,62,80,39,22,68,6,5,45,20,76,5,2,66,51,53,22,68,48,84,83
25,87,31,38,20,35,0,28,8,29,64,37,17,62,51,30,78,7,98,28,96,95,96,14,87,12,10,23,79,68,27,73,84,72,8,87,36,14,31,33,30,43,47,78,77,98,80,1,3,18,89,63,0,51,94,54,71,68,11,8,64,2,95,88,8,75,63,52,76,27,71,18,22,81,30,87,88,56,1,38,77,76,1,22,48,12,16,82,72,19,98,61,97,78,84,41,9,17,78,21,33,29,52,12,15,71,36,67,50,67,100,19,35,71,96,92,33,74,63,27,83,42,42,5,100,27,81,55,98,72,20,60,41,51,64,55,30,14,66,93,43,23,72,11,65,45,68,88,50,72,38,4,70,5,49,5,87,49,15,17,99,24,45,43,10,41,13,70,62,29,55,22,100,96,63,36,20,85,7,52,30,29,93,38,63,86,75,73,82,36,53,22,11,20,59,59,93,2,99,12,27,67,38,79,40,45,61,18,62,92,34,72,71,23,52,26,75,94,75,100,96,39,47,62,59,34,97,72,49,88,24,93,92,30,33,4,22,3,22,47,97,3,33,72,88,55,91,42,42,98,34,13,66,92,97,85
68,79,51,72,100,46,23,12,23,61,67,48,28,64,95,20,33,37,29,0,14,49,30,100,14,57,49,86,19,22,15,8,18,78,11,18,90,27,2,50,81,18,100,14,46,31,86,17,37,5,52,29,17,24,94,10,77,6,27,78,30,48,27,68,67,2,43,83,3,41,5,62,70,7,46,41,51,3,49,0,61,69,51,63,31,100,64,75,61,40,66,10,44,27,36,34,72,23,54,84,85,69,90,94,77,76,5,78,41,3,11,21,21,38,82,7,37,81,5,25,21,87,9,4,88,43,73,2,18,49,84,38,93,71,55,51,12,39,77,29,44,82,70,49,21,48,1,90,61,63,35,49,79,23,14,58,53,19,33,69,61,48,94,46,94,15,73,97,71,25,11,36,9,40,7,79,41,50,55,0,31,64,87,66,12,44,39,44,18,49,78,35,39,41,21,11,42,4,59,62,85,84,36,39,20,92,47,48,2,3,29,91,82,9,56,69,20,30,61,78,7,22,0,21,21,40,30,29,16,57,12,92,19,81,68,40,51,78,44,31,78,77,32,82,87,47,43,62,62,39,35,37,71,60,46,95
71,57,48,23,2,25,55,84,48,82,49,2,65,56,0,14,32,70,96,63,85,60,3,34,100,39,66,98,80,34,67,6,76,22,87,6,43,60,24,72,60,87,53,28,23,96,69,56,4,57,71,66,38,2,11,9,59,88,90,77,5,92,90,22,28,64,69,60,93,52,19,40,17,78,4,65,65,15,47,87,76,85,52,70,90,19,9,89,37,98,63,35,27,56,46,2,97,11,89,90,29,4,94,7,57,2,71,83,52,100,1,55,85,19,41,9,24,20,19,96,90,82,17,40,80,36,61,2,76,39,90,44,59,84,64,67,76,27,69,60,82,51,76,37,35,81,83,44,74,26,42,55,60,97,81,32,4,93,94,65,30,49,11,8,94,36,4,20,82,65,27,88,52,77,95,35,28,85,91,49,50,94,37,71,92,42,64,65,19,25,54,71,94,28,6,36,5,90,41,83,53,80,82,40,24,1,85,84,87,77,49,87,68,68,32,33,39,61,97,62,49,22,4,54,34,17,24,62,88,17,6,53,28,3,31,84,89,27,25,50,75,95,71,64,65,7,28,88,14,31,30,51,34,63,9,90
2,96,73,63,66,7,4,56,29,92,19,4,80,78,76,6,86,48,71,73,52,37,67,72,65,81,38,97,24,6,83,30,2,33,92,48,91,23,53,30,19,87,31,8,37,28,5,23,71,64,15,92,71,62,73,27,11,85,57,15,12,27,16,22,91,51,54,9,44,60,68,29,27,1,2,44,28,65,40,31,0,17,95,63,66,61,94,71,63,76,72,36,30,6,5,34,99,97,95,85,11,76,36,75,90,41,99,67,19,25,34,17,26,35,73,76,4,42,28,28,35,64,47,81,35,63,71,74,92,100,60,65,60,71,50,47,47,88,83,62,85,67,48,92,91,11,55,70,51,8,55,10,0,47,39,82,4,26,65,37,76,45,66,83,1,59,26,66,27,39,65,67,20,59,89,89,46,67,58,72,12,49,33,21,24,83,60,4,63,49,92,89,89,86,43,79,24,62,56,87,57,42,63,61,65,41,71,55,26,83,58,39,60,81,44,68,15,37,39,48,35,74,43,99,67,31,89,97,57,52,9,93,85,4,32,85,18,97,34,61,37,84,70,51,81,86,47,49,49,83,21,33,1,76,97,20
6,94,46,61,66,49,48,19,0,89,21,96,5,77,24,7,63,84,82,29,2,74,37,69,80,54,26,41,15,29,88,61,8,57,2,57,11,11,48,25,17,91,10,33,26,1,42,91,47,69,66,84,41,92,55,75,77,99,48,68,27,38,81,87,38,47,55,19,45,37,74,49,77,5,45,6,86,42,15,86,27,54,4,16,60,94,68,84,84,30,66,44,12,5,29,94,30,87,71,29,4,56,77,34,74,37,88,93,1,6,30,39,95,50,53,98,14,28,84,5,23,99,27,23,9,77,31,53,41,91,44,17,87,94,9,37,19,42,21,10,55,15,71,26,62,0,21,52,28,36,27,48,43,63,59,17,63,73,86,47,12,18,77,96,19,7,96,40,85,34,19,43,81,55,51,81,14,34,33,18,51,80,21,31,95,74,9,49,99,69,19,5,81,74,45,21,70,17,4,96,67,38,37,99,13,21,71,18,14,40,99,50,7,40,41,92,36,93,52,7,71,100,61,25,31,37,16,83,66,14,62,36,39,40,86,69,4,56,59,12,30,70,69,65,73,86,64,32,53,63,61,70,32,16,63,95
69,30,9,32,9,81,5,39,66,27,4,40,11,69,88,96,16,98,3,96,55,100,96,21,21,26,41,1,98,35,60,75,65,93,17,76,88,75,19,48,59,45,2,27,25,40,26,19,68,22,91,46,92,94,57,90,75,94,19,90,42,6,92,4,2,76,52,14,21,10,93,43,24,32,83,2,14,89,50,85,82,25,67,66,3,35,66,42,73,20,18,66,8,67,32,74,93,24,80,7,91,69,67,94,21,48,2,1,36,30,47,51,29,38,32,20,13,61,31,37,81,47,9,68,30,51,31,83,98,20,78,94,33,95,78,36,88,32,11,2,8,71,49,33,1,83,87,83,91,15,45,56,7,74,30,57,24,100,34,80,84,4,80,83,7,31,8,14,73,97,83,34,77,92,54,96,47,41,68,81,20,69,70,57,3,98,57,30,61,7,77,80,33,39,11,5,5,0,50,43,50,88,76,70,64,50,83,91,83,82,15,22,64,51,7,29,66,21,11,1,0,14,37,83,75,100,29,49,54,2,13,86,22,50,28,61,34,50,60,8,39,72,47,48,44,43,58,18,3,39,14,82,22,29,23,77
22,80,95,20,14,26,39,96,86,75,66,65,42,89,22,63,58,10,87,2,43,82,79,81,53,19,30,81,55,95,0,39,93,80,24,5,88,46,24,13,46,36,98,71,0,60,37,65,34,43,72,24,16,62,1,37,25,13,8,79,58,61,85,70,84,88,7,50,11,53,37,79,21,84,21,81,91,33,29,88,42,47,100,21,10,38,91,44,40,49,74,53,97,2,67,8,78,59,48,62,2,88,80,33,16,65,20,41,50,60,74,48,68,97,52,86,65,4,43,54,72,8,77,97,6,63,3,63,64,28,62,50,96,56,26,29,34,70,56,24,92,60,35,14,34,21,25,17,81,23,15,38,16,76,89,4,66,13,36,0,73,43,55,66,4,67,48,28,17,57,36,47,57,58,89,44,38,0,82,4,27,70,36,67,91,82,13,8,92,71,100,52,8,63,31,13,39,65,97,33,51,81,51,90,37,50,15,29,41,91,28,78,10,93,35,14,33,24,17,34,51,71,13,90,96,6,34,57,85,55,24,40,52,72,68,49,36,83,53,8,28,13,29,97,74,52,13,12,53,88,33,76,88,23,1,30
27,43,76,80,73,77,41,91,7,31,55,73,44,95,6,74,51,5,85,38,33,87,62,58,76,61,28,52,0,73,36,21,66,14,8,47,85,2,90,15,65,41,90,17,10,44,73,60,37,87,87,95,96,46,92,35,94,32,57,67,4,80,27,71,11,89,85,74,46,61,54,0,45,65,21,17,0,4,25,14,95,94,29,99,15,37,38,43,30,31,87,69,45,41,92,23,42,49,39,73,33,12,35,9,17,81,98,51,1,46,57,24,83,23,13,26,98,27,41,42,42,84,3,19,81,48,53,20,36,30,43,47,98,37,58,60,77,42,10,11,59,55,1,69,7,60,96,31,82,36,76,84,58,15,39,96,31,90,43,50,36,47,41,78,26,68,37,65,67,10,31,4,52,32,52,73,98,1,8,52,96,29,78,5,2,86,84,8,43,8,47,36,100,73,57,61,82,31,90,14,20,9,61,28,19,6,7,14,98,60,18,50,74,81,50,25,26,5,6,62,59,90,35,25,84,13,93,81,27,14,96,5,47,81,39,11,45,70,1,44,69,59,46,17,0,75,43,79,30,55,93,28,86,62,53,89
28,27,55,70,22,87,83,15,1,77,58,32,40,44,24,97,27,85,90,78,26,19,0,98,38,47,35,86,4,37,66,9,39,87,5,63,20,50,21,1,52,87,50,6,22,82,59,50,83,78,36,46,88,51,90,31,86,23,95,25,11,49,16,20,41,42,9,9,4,92,40,85,89,56,1,38,95,60,23,94,78,53,76,34,33,58,69,44,27,19,84,100,53,99,37,60,34,53,72,9,3,69,45,50,30,48,8,75,35,22,84,31,3,41,16,9,4,43,94,93,88,46,55,8,10,53,50,3,50,18,4,28,16,71,79,84,96,54,63,83,56,45,42,84,40,8,83,36,9,22,82,64,25,74,40,82,16,64,82,88,37,59,25,58,40,55,15,17,87,5,73,63,18,99,60,88,45,77,6,31,52,37,56,39,30,12,39,98,27,79,84,8,16,19,1,75,44,58,95,26,74,64,92,54,77,96,72,95,54,57,59,31,1,69,18,55,24,90,22,8,26,28,20,51,3,11,92,79,57,81,9,39,12,29,80,68,55,17,19,78,96,20,25,20,98,55,82,85,19,50,64,9,41,1,5,96
84,62,7,8,33,48,9,14,70,78,16,88,17,69,59,33,77,37,83,20,38,57,40,9,44,62,46,29,31,66,38,25,71,91,44,25,79,36,49,19,87,62,34,25,92,13,65,36,20,22,5,16,43,30,21,34,69,7,17,64,48,64,87,35,28,38,67,20,34,100,1,70,64,58,58,34,57,56,55,24,84,46,3,46,42,76,27,43,84,5,68,79,57,34,16,67,56,11,66,82,21,58,27,49,70,2,92,78,79,35,42,87,29,18,15,69,9,75,88,12,12,26,99,33,79,6,39,98,32,68,38,20,50,13,34,23,11,50,2,93,86,76,75,7,66,54,74,28,73,72,0,63,97,82,84,34,37,75,57,76,98,79,12,4,76,85,88,73,92,95,54,77,77,8,10,87,26,60,63,26,87,85,98,99,88,37,99,27,44,84,39,30,93,67,1,14,26,72,81,52,17,15,93,79,55,66,36,42,65,25,2,45,53,5,46,19,100,55,36,7,63,98,56,74,30,39,32,98,73,53,11,54,29,100,6,48,90,2,7,25,54,39,29,94,74,56,44,90,33,44,3,64,43,44,61,47
27,52,93,42,43,90,36,18,40,9,54,67,60,69,3,40,11,61,31,93,98,100,17,95,66,34,56,8,25,78,52,57,90,54,77,14,98,56,61,48,47,70,16,11,3,53,23,40,85,14,36,32,88,22,85,40,18,96,20,80,89,48,82,49,19,14,0,2,13,26,17,13,87,47,61,81,98,29,2,11,17,76,22,78,8,35,73,35,75,51,44,67,53,6,0,47,43,51,16,19,40,23,86,47,4,92,72,93,91,38,74,66,93,47,37,61,0,3,7,33,85,89,88,29,90,48,58,56,79,24,42,42,86,84,41,75,86,20,37,84,13,35,37,7,79,61,89,50,56,91,72,41,68,11,41,0,95,52,26,59,28,20,91,35,6,37,42,61,23,53,66,76,46,40,24,4,83,10,60,52,74,10,12,23,58,77,81,0,20,50,31,39,69,91,63,56,84,52,54,55,14,1,77,67,36,92,75,78,99,15,65,66,95,80,70,98,98,27,29,3,39,17,80,94,99,73,86,23,0,81,2,65,46,2,15,81,63,0,83,61,98,98,18,38,2,74,87,48,75,76,92,65,65,80,21,67
55,65,77,34,49,84,6,61,7,77,68,87,15,58,17,29,62,4,92,54,38,77,75,81,41,96,50,66,1,16,67,26,95,26,90,49,2,40,82,56,100,42,73,28,63,33,13,38,3,42,73,8,1,33,73,13,73,95,84,52,90,9,67,68,43,33,45,84,69,13,2,22,42,0,63,7,31,87,86,32,43,95,48,18,73,1,27,12,71,56,47,85,97,55,10,20,44,90,76,78,68,94,87,2,43,94,41,55,64,51,68,4,76,50,65,4,69,12,28,91,58,82,51,12,92,97,24,10,17,74,32,65,76,46,35,46,50,91,36,34,97,13,91,99,2,84,85,50,26,14,53,35,70,72,13,96,74,48,80,37,0,78,23,88,53,36,21,67,43,80,62,76,43,36,0,96,47,16,10,82,82,52,37,25,22,66,20,80,79,46,47,57,56,87,88,20,16,36,75,26,79,67,1,57,53,61,62,3,15,0,0,95,100,96,90,86,0,65,20,35,36,30,66,69,73,23,92,48,4,74,90,33,20,40,20,39,43,45,77,19,1,56,90,97,3,78,74,77,20,85,8,56,99,14,89,98
23,41,83,73,64,67,6,50,26,57,48,4,86,16,48,91,15,33,67,72,4,38,15,66,74,21,35,17,37,93,61,71,42,32,14,14,86,20,1,43,3,4,31,16,100,90,57,16,55,99,21,14,79,16,47,30,2,98,2,23,50,67,96,35,29,4,39,32,17,21,10,14,84,53,25,85,41,18,75,91,20,59,54,95,77,48,54,4,80,85,63,45,74,41,48,42,51,25,26,23,50,63,41,90,44,13,32,11,79,47,95,52,99,24,43,92,58,66,74,21,68,63,88,22,17,25,85,37,72,25,93,54,66,34,9,33,33,71,33,56,7,24,74,6,89,1,33,67,18,74,48,57,84,86,3,71,10,91,29,50,0,31,99,18,4,20,26,98,76,45,72,27,53,85,97,90,32,12,9,97,28,0,53,76,22,4,94,47,9,80,74,88,17,34,9,44,91,23,23,38,89,0,42,11,1,22,77,57,5,23,24,4,53,84,89,44,2,2,98,29,9,86,11,76,91,85,27,29,36,16,17,69,12,36,60,82,65,74,58,74,8,6,34,96,9,73,25,11,22,65,62,19,21,15,67,53
98,18,96,31,81,34,58,0,100,64,34,64,72,3,94,25,42,9,49,31,58,26,54,27,46,38,80,48,60,99,52,33,67,47,40,80,65,19,100,11,60,37,93,97,53,35,63,39,12,48,21,30,56,94,82,20,24,84,23,64,35,29,13,96,32,57,18,50,89,29,46,6,74,22,96,40,31,25,86,86,90,99,65,64,47,29,46,88,73,85,93,82,4,73,9,10,68,49,99,48,44,56,59,23,74,23,80,16,68,1,36,88,63,25,78,60,72,36,19,14,62,74,45,18,67,20,17,16,14,38,88,16,59,81,63,37,30,87,63,20,63,44,86,67,58,88,89,1,93,21,41,14,34,42,96,21,14,47,99,35,80,99,27,57,20,94,42,99,28,47,23,98,1,30,97,48,55,87,32,73,80,28,53,72,68,97,33,79,36,62,90,62,41,50,32,0,66,93,40,23,65,10,4,34,82,32,82,98,53,68,15,27,23,30,62,83,63,17,37,5,88,66,58,79,53,16,85,11,47,89,0,2,88,99,71,10,90,55,71,4,42,40,85,38,3,71,87,71,74,64,62,29,18,34,20,55
74,62,56,14,33,7,61,49,17,56,8,1,47,60,91,84,19,63,91,88,95,92,46,70,46,23,36,99,45,93,43,76,12,73,27,26,52,64,59,12,96,11,11,73,65,42,78,14,69,58,79,67,11,26,84,5,7,84,55,48,73,56,94,96,57,29,10,45,40,44,42,69,38,36,11,8,3,4,79,88,99,7,45,9,24,81,38,50,56,72,24,38,25,32,67,16,52,40,97,70,77,61,51,55,75,22,99,90,96,18,8,1,73,28,66,43,26,22,95,37,62,43,17,1,62,51,93,92,85,14,17,37,75,18,72,69,100,4,69,80,9,14,85,34,94,21,67,83,16,67,83,87,39,46,13,87,44,35,12,93,35,85,37,43,13,36,31,54,5,53,98,63,72,99,99,27,74,36,76,83,46,2,65,59,40,94,27,70,91,63,36,58,65,38,63,45,100,50,47,93,18,6,3,60,31,93,81,40,77,99,5,44,0,64,57,81,27,51,34,62,11,18,86,61,42,4,57,30,44,100,55,5,7,34,36,31,24,62,44,6,98,7,94,50,99,95,6,20,25,61,39,5,15,34,29,98
14,32,67,45,13,29,15,98,98,64,11,11,57,75,39,69,56,71,29,11,59,81,53,83,7,14,47,91,66,7,2,47,0,30,27,46,47,45,99,94,66,64,19,85,80,64,69,70,58,15,19,77,2,47,43,13,27,44,64,75,78,38,73,95,97,90,6,21,26,41,95,27,12,18,31,17,88,56,42,94,71,23,57,10,66,73,62,12,96,95,31,19,94,58,94,73,4,40,81,14,91,57,99,76,91,90,84,85,54,70,42,46,53,17,38,88,46,15,30,55,24,47,86,64,94,71,81,48,22,16,7,10,28,91,15,96,84,56,95,54,94,95,79,27,62,95,75,47,8,66,5,90,89,56,47,6,94,49,1,86,32,36,36,80,6,76,13,65,73,80,97,95,44,97,60,93,52,67,70,66,76,7,84,79,92,94,56,58,11,92,79,37,22,99,4,39,94,96,72,77,94,4,33,58,77,73,65,14,42,59,98,58,86,32,55,73,46,65,25,36,22,91,95,71,83,95,55,90,93,59,2,79,41,43,92,23,8,56,38,50,97,90,95,34,60,47,47,80,1,87,21,88,89,100,60,56
85,51,64,36,57,50,54,90,3,22,7,42,93,81,39,12,5,92,43,66,18,71,13,36,5,88,26,67,33,87,9,68,13,68,59,48,28,100,16,11,4,33,91,27,93,20,9,77,37,22,15,41,69,72,78,88,95,59,19,26,23,66,70,39,20,62,79,39,96,27,97,69,65,87,9,46,72,87,82,69,51,39,42,80,43,79,60,12,12,18,20,29,90,52,65,28,49,71,18,45,40,18,48,18,12,15,14,47,16,21,86,70,58,16,21,49,81,59,77,24,32,83,8,0,89,7,40,81,74,52,61,61,75,70,5,64,77,56,8,64,33,28,35,65,66,73,45,45,9,86,36,38,54,94,65,89,54,25,3,92,50,42,44,73,38,18,21,2,52,9,84,62,8,18,38,90,45,64,95,59,33,88,97,7,68,51,59,95,36,86,62,9,19,3,48,76,69,87,74,28,99,68,31,92,80,27,89,41,27,51,43,96,2,59,61,39,85,39,28,2,11,25,4,33,27,8,35,77,55,55,28,20,80,9,23,31,25,53,59,30,57,87,19,18,1,82,83,4,97,7,87,60,77,28,39,86
